scode,sname,amccode
131372,Kotak Equity Savings Fund - Regular - Growth,17
131374,Kotak Equity Savings Fund - Regular - Monthly Dividend,17
131376,Kotak Equity Savings Fund - Regular - Quarterly Dividend,17
119754,Kotak Flexi Debt - Daily Dividend Direct,17
119755,Kotak Flexi Debt - Growth Direct,17
119753,Kotak Flexi Debt - Quarterly Dividend Direct,17
108372,Kotak Flexi Debt - Regular Plan- Weekly Dividend,17
119756,Kotak Flexi Debt - Weekly Dividend Direct,17
108500,Kotak Flexi Debt Regular Plan Daily Dividend,17
108511,Kotak Flexi Debt Regular Plan Growth,17
117998,Kotak Flexi Debt Regular Plan Quarterly Dividend,17
108512,Kotak Flexi Debt Regular Plan Weekly Dividend,17
102867,Kotak Flexi-Debt - Regular Plan - Dividend,17
102868,Kotak Flexi-Debt - Regular Plan - Growth,17
102869,Kotak Flexi-Debt- Regular Plan - Daily Dividend,17
106842,Kotak Floater Short Term - (Daily Dividend),17
119745,Kotak Floater Short Term - (Daily Dividend) - Direct,17
101893,Kotak Floater Short Term-(Growth),17
119746,Kotak Floater Short Term-(Growth) - Direct,17
101894,Kotak Floater Short Term-(Weekly Dividend),17
119748,Kotak Floater Short Term-(Weekly Dividend) - Direct,17
119747,Kotak Floater Short Term-Direct Plan-Monthly Dividend Option,17
101892,Kotak Floater Short Term-Regular Plan-Monthly Dividend Option,17
100280,Kotak Gilt-Investment  Provident Fund and Trust-Dividend,17
100281,Kotak Gilt-Investment  Provident Fund and Trust-Growth,17
119757,Kotak Gilt-Investment  Provident Fund and Trust-Growth - Direct,17
100264,Kotak Gilt-Investment Regular-Dividend,17
119758,Kotak Gilt-Investment Regular-Dividend - Direct,17
100265,Kotak Gilt-Investment Regular-Growth,17
119759,Kotak Gilt-Investment Regular-Growth - Direct,17
106442,Kotak Global Emerging Market Fund - Dividend,17
119778,Kotak Global Emerging Market Fund - Dividend - Direct,17
106441,Kotak Global Emerging Market Fund - Growth,17
119779,Kotak Global Emerging Market Fund - Growth - Direct,17
106193,KOTAK GOLD ETF,17
114757,Kotak Gold Fund Dividend,17
119780,Kotak Gold Fund Dividend - Direct,17
114758,Kotak Gold Fund Growth,17
119781,Kotak Gold Fund Growth - Direct,17
117715,Kotak Income Opportunities Fund - Annual Dividend,17
119740,Kotak Income Opportunities Fund - Annual Dividend - Direct,17
117716,Kotak Income Opportunities Fund - Growth,17
119741,Kotak Income Opportunities Fund - Growth - Direct,17
117717,Kotak Income Opportunities Fund - Monthly Dividend,17
119742,Kotak Income Opportunities Fund - Monthly Dividend - Direct,17
117718,Kotak Income Opportunities Fund - Quarterly Dividend,17
119744,Kotak Income Opportunities Fund - Quaterly Direct Dividend - Direct,17
117719,Kotak Income Opportunities Fund - Weekly Dividend,17
119743,Kotak Income Opportunities Fund - Weekly Dividend - Direct,17
133799,Kotak Infrastructure & Economic Reform Fund - Standard Plan-Dividend,17
133796,Kotak Infrastructure & Economic Reform Fund - Standard Plan-Growth,17
133800,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Dividend Option,17
133801,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,17
119764,Kotak Liquid - Daily Dividend - Direct,17
119766,Kotak Liquid - Growth - Direct,17
119765,Kotak Liquid - Weekly Dividend - Direct,17
100833,Kotak Liquid Regular Plan Daily Dividend,17
100835,Kotak Liquid Regular Plan Growth,17
100834,Kotak Liquid Regular Plan Weekly Dividend,17
100830,Kotak Liquid-Institutional Plan  (Growth),17
100832,Kotak Liquid-Institutional Plan (Weekly Dividend),17
100828,Kotak Liquid-Regular (Dividend),17
100829,Kotak Liquid-Regular (Growth),17
133807,Kotak Low Duration - Regular Plan-Weekly Dividend,17
133812,Kotak Low Duration Fund - Direct Plan- Monthly Dividend Option,17
135498,Kotak Low Duration Fund - Regular Plan - Normal Dividend,17
133813,Kotak Low Duration Fund Direct Plan- Bonus Option,17
133810,Kotak Low Duration Fund- Direct Plan- Growth Option,17
133811,Kotak Low Duration Fund- Direct Plan- Weekly Dividend Option,17
133805,Kotak Low Duration Fund- Regular Plan-Growth Option,17
133809,Kotak Low Duration Fund- Regular Plan-Monthly Dividend Option,17
133802,Kotak Low Duration Fund-Retail Plan-Growth Option,17
133808,Kotak Low Duration Fund-Retail Plan-Monthly Dividend Option,17
133804,Kotak Low Duration Fund-Retail Plan-Weekly Dividend Option,17
128078,Kotak Medium Term Fund - Annual Dividend,17
128079,Kotak Medium Term Fund - Direct - Annual Dividend,17
128008,Kotak Medium Term Fund - Direct - Quarterly Dividend,17
128006,Kotak Medium Term Fund - Direct Growth,17
128009,Kotak Medium Term Fund - Growth,17
128007,Kotak Medium Term Fund - Quarterly Dividend,17
114859,Kotak Monthly Income Plan - Growth,17
120154,Kotak Monthly Income Plan - Growth - Direct,17
114858,Kotak Monthly Income Plan - Monthly Dividend,17
120155,Kotak Monthly Income Plan - Monthly Dividend - Direct,17
114860,Kotak Monthly Income Plan - Quarterly Dividend,17
120156,Kotak Monthly Income Plan - Quarterly Dividend - Direct,17
114383,Kotak Multi Asset Allocation Fund-Annual Dividend,17
120159,Kotak Multi Asset Allocation Fund-Annual Dividend - Direct,17
114382,Kotak Multi Asset Allocation Fund-Growth,17
120160,Kotak Multi Asset Allocation Fund-Growth - Direct,17
114385,Kotak Multi Asset Allocation Fund-Monthly Dividend,17
120161,Kotak Multi Asset Allocation Fund-Monthly Dividend - Direct,17
114384,Kotak Multi Asset Allocation Fund-Quarterly Dividend,17
120162,Kotak Multi Asset Allocation Fund-Quarterly Dividend - Direct,17
112351,Kotak Nifty ETF,17
135744,Kotak NV 20 ETF - Dividend,17
103233,Kotak Opportunities---Dividend,17
120157,Kotak Opportunities---Dividend - Direct,17
103234,Kotak Opportunities---Growth,17
120158,Kotak Opportunities---Growth - Direct,17
106929,Kotak PSU Bank ETF,17
112089,Kotak Select Focus Fund - Dividend,17
120165,Kotak Select Focus Fund - Dividend - Direct,17
112090,Kotak Select Focus Fund - Growth,17
120166,Kotak Select Focus Fund - Growth - Direct,17
109010,Kotak Sensex ETF,17
103338,Kotak Tax Saver-Scheme-Dividend,17
119772,Kotak Tax Saver-Scheme-Dividend - Direct,17
103339,Kotak Tax Saver-Scheme-Growth,17
119773,Kotak Tax Saver-Scheme-Growth - Direct,17
110575,Kotak Treasury Advantage Fund -Daily Dividend,17
119749,Kotak Treasury Advantage Fund -Daily Dividend - Direct,17
102591,Kotak Treasury Advantage Fund -Growth,17
102592,Kotak Treasury Advantage Fund -Monthly Dividend,17
102590,Kotak Treasury Advantage Fund -Weekly Dividend,17
119751,Kotak Treasury Advantage Fund-Monthly Dividend - Direct,17
119752,Kotak Treasury Advantage Fund-Weekly Dividend - Direct,17
119750,Kotak Treasury Advatage Fund-Growth - Direct,17
133832,Kotak US Equity Fund - Direct Plan - Dividend option,17
133831,Kotak US Equity Fund - Direct Plan - Growth option,17
133830,Kotak US Equity Fund - Standard Plan - Dividend option,17
133833,Kotak US Equity Fund - Standard Plan - Growth option,17
133814,Kotak World Gold Fund - Standard Plan - Dividend Option,17
133815,Kotak World Gold Fund - Standard Plan - Growth Option,17
133817,Kotak World Gold Fund- Direct Plan- Dividend Option,17
133816,Kotak World Gold Fund- Direct Plan- Growth Option,17
102874,Kotak-Mid-Cap-Dividend,17
120163,Kotak-Mid-Cap-Dividend - Direct,17
102875,Kotak-Mid-Cap-Growth,17
120164,Kotak-Mid-Cap-Growth - Direct,17
118066,L&T  Cash Fund  - Regular Plan - Monthly Dividend Option,56
119283,L&T  Cash Fund - Direct Plan - Growth Option,56
119801,L&T  Equity Savings Fund- Direct Plan-Quarterly Dividend,56
119417,L&T  Tax Advantage Fund-Direct Plan-Growth Option,56
118047,L&T  Tax Advantage Fund-Regular Plan-Growth Option,56
130453,L&T Arbitrage Opportunities Fund - Direct Plan - Bonus Option,56
130450,L&T Arbitrage Opportunities Fund - Direct Plan - Growth Option,56
130447,L&T Arbitrage Opportunities Fund - Direct Plan - Monthly Dividend Option,56
130448,L&T Arbitrage Opportunities Fund - Direct Plan - Quarterly Dividend Option,56
130451,L&T Arbitrage Opportunities Fund - Regular Plan - Bonus Option,56
130446,L&T Arbitrage Opportunities Fund - Regular Plan - Growth Option,56
130452,L&T Arbitrage Opportunities Fund - Regular Plan - Monthly Dividend Option,56
130449,L&T Arbitrage Opportunities Fund - Regular Plan - Quarterly Dividend Option,56
119794,L&T Banking and PSU Debt Fund -  Direct Plan - Monthly Dividend Option,56
118080,L&T Banking and PSU Debt Fund -  Regular Plan - Monthly Dividend Option,56
119796,L&T Banking and PSU Debt Fund - Direct Plan - Daily Dividend Option,56
119795,L&T Banking and PSU Debt Fund - Direct Plan - Growth Option,56
119797,L&T Banking and PSU Debt Fund - Direct Plan - Weekly Dividend Option,56
118076,L&T Banking and PSU Debt Fund - Regular Plan - Daily Dividend Option,56
118078,L&T Banking and PSU Debt Fund - Regular Plan - Growth Option,56
118077,L&T Banking and PSU Debt Fund - Regular Plan - Weekly Dividend Option,56
130828,L&T Business Cycles Fund - Direct Plan - Dividend Option,56
130825,L&T Business Cycles Fund - Direct Plan - Growth Option,56
130826,L&T Business Cycles Fund - Regular Plan - Dividend Option,56
130827,L&T Business Cycles Fund - Regular Plan - Growth Option,56
119284,L&T Cash Fund - Direct Plan- Daily Dividend Option,56
119282,L&T Cash Fund - Direct Plan- Monthly Dividend Option,56
119285,L&T Cash Fund - Direct Plan- Weekly Dividend Option,56
118059,L&T Cash Fund - Institutional Plan - Growth Option,56
118056,L&T Cash Fund - Regular Plan - Daily Dividend Option,56
118058,L&T Cash Fund - Regular Plan - Growth Option,56
118065,L&T Cash Fund - Regular Plan - Weekly Dividend Option,56
119297,L&T Dynamic Equity Fund-Direct Plan-Dividend Option,56
119298,L&T Dynamic Equity Fund-Direct Plan-Growth Option,56
118193,L&T Dynamic Equity Fund-Regular Plan-Dividend Option,56
118194,L&T Dynamic Equity Fund-Regular Plan-Growth Option,56
129222,L&T Emerging Businesses Fund - Direct Plan - Dividend (Payout) Option,56
129220,L&T Emerging Businesses Fund - Direct Plan - Growth Option,56
129221,L&T Emerging Businesses Fund - Regular Plan - Dividend (Payout) Option,56
129223,L&T Emerging Businesses Fund - Regular Plan - Growth Option,56
119290,L&T Equity Fund-Direct Plan-Dividend Option,56
119291,L&T Equity Fund-Direct Plan-Growth Option,56
118044,L&T Equity Fund-Regular Plan-Dividend Option,56
118043,L&T Equity Fund-Regular Plan-Growth Option,56
119802,L&T Equity Savings Fund - Direct Plan-Growth Plan,56
119803,L&T Equity Savings Fund - Direct Plan-Monthly Dividend,56
115887,L&T Equity Savings Fund - Regular Plan - Growth Option,56
115883,L&T Equity Savings Fund - Regular Plan - Monthly Dividend payout,56
115886,L&T Equity Savings Fund - Regular Plan - Quarterly Dividend payout,56
134417,L&T Flexi Bond Fund - Direct Plan - Annual Dividend Option,56
119427,L&T Flexi Bond Fund - Direct Plan- Dividend Option,56
119428,L&T Flexi Bond Fund - Direct Plan- Growth Option,56
134418,L&T Flexi Bond Fund - Regular Plan - Annual Dividend Option,56
118054,L&T Flexi Bond Fund - Regular Plan - Dividend Option,56
118053,L&T Flexi Bond Fund - Regular Plan - Growth Option,56
119432,L&T Floating Rate Fund - Direct Plan - Daily Dividend Reinvestment,56
119430,L&T Floating Rate Fund - Direct Plan - Weekly Dividend,56
114217,L&T Floating Rate Fund - Regular Plan - Daily Dividend Reinvestment,56
114216,L&T Floating Rate Fund - Regular Plan - Growth Option,56
114219,L&T Floating Rate Fund - Regular Plan - Monthly Dividend,56
114218,L&T Floating Rate Fund - Regular Plan - Weekly Dividend Reinvestment,56
119431,L&T Floating Rate Fund -Direct Plan- Growth Option,56
119429,L&T Floating Rate Fund -Direct Plan- Monthly Dividend,56
119425,L&T Gilt Fund-Direct Plan-Growth,56
119426,L&T Gilt Fund-Direct Plan-Quarterly Dividend,56
112429,L&T Gilt Fund-Regular Plan - Growth,56
112428,L&T Gilt Fund-Regular Plan - Quarterly Dividend,56
134332,L&T Income Opportunities - Direct Plan -Annual Dividend Option,56
134331,L&T Income Opportunities - Regular Plan - Annual Dividend Option,56
112630,L&T Income Opportunities- Regular Bonus,56
112631,L&T Income Opportunities- Regular Plan - Inst Dividend,56
112632,L&T Income Opportunities- Regular Plan - Inst Growth,56
119785,L&T Income Opportunities-Direct Plan- Inst Dividend,56
119786,L&T Income Opportunities-Direct Plan- Inst Growth,56
119308,L&T India  Large Cap Fund - Direct Plan - Growth Option,56
119314,L&T India Large Cap Fund - Direct Plan- Dividend Option,56
118070,L&T India Large Cap Fund - Regular Plan - Dividend Option,56
118069,L&T India Large Cap Fund - Regular Plan - Growth Option,56
133871,L&T India Prudence Fund - Direct Plan - Annual Dividend Option,56
133870,L&T India Prudence Fund - Regular Plan- Annual Dividend Option,56
119348,L&T India Prudence Fund- Direct Plan -Dividend Option,56
119347,L&T India Prudence Fund- Direct Plan-Growth Option,56
118192,L&T India Prudence Fund- Dividend Option,56
118191,L&T India Prudence Fund- Growth Option,56
119398,L&T India Special Situations Fund- Direct Plan -Dividend Option,56
119397,L&T India Special Situations Fund-Direct Plan-Growth Option,56
118050,L&T India Special Situations Fund-Regular Plan-Dividend Option,56
118049,L&T India Special Situations Fund-Regular Plan-Growth Option,56
119403,L&T India Value Fund-Direct Plan-Dividend Option,56
119404,L&T India Value Fund-Direct Plan-Growth Option,56
118103,L&T India Value Fund-Regular Plan-Dividend Option,56
118102,L&T India Value Fund-Regular Plan-Growth Option,56
112601,L&T Infrastructure Fund - Regular Plan - Dividend Option,56
112600,L&T Infrastructure Fund - Regular Plan - Growth Option,56
119413,L&T Infrastructure Fund -Direct Plan-Growth Option,56
119412,L&T Infrastructure Fund-Direct Plan-Dividend Option,56
129923,L&T Liquid Fund - Direct Plan - Bonus,56
119791,L&T Liquid Fund - Direct Plan -Daily Dividend,56
119790,L&T Liquid Fund - Direct Plan -Growth,56
112458,L&T Liquid Fund - Regular Plan - Weekly Dividend,56
122235,L&T Liquid Fund -Direct Plan-Weekly Dividend,56
129924,L&T Liquid Fund -Regular Plan - Bonus,56
112445,L&T Liquid Fund -Regular Plan - Daily Div Reinvt,56
112457,L&T Liquid Fund -Regular Plan - Growth,56
112456,L&T Liquid Fund-Cum -Institutional Plus,56
112442,L&T Liquid Fund-Regular Cumulative,56
119806,L&T Mid Cap Fund-Direct Plan -Dividend Plan,56
119807,L&T Mid Cap Fund-Direct Plan-Growth Plan,56
112495,L&T Mid Cap Fund-Regular Plan-Dividend,56
112496,L&T Mid Cap Fund-Regular Plan-Growth,56
112487,L&T Monthly Income Plan - Regular Plan - Growth Plan,56
119852,L&T Monthly Income Plan -Direct Plan- Growth Plan,56
119854,L&T Monthly Income Plan -Direct Plan-Quarterly Dividend,56
112489,L&T Monthly Income Plan -Regular Plan -Quarterly Dividend,56
119853,L&T Monthly Income Plan-Direct Plan-Monthly Dividend,56
112488,L&T Monthly Income Plan-Regular Plan - Monthly Dividend,56
134425,L&T Resurgent India Corporate Bond Fund - Direct Plan - Annual Dividend Option,56
133606,L&T Resurgent India Corporate Bond Fund - Direct Plan - Dividend Option,56
133604,L&T Resurgent India Corporate Bond Fund - Direct Plan - Growth Option,56
134426,L&T Resurgent India Corporate Bond Fund - Regular Plan - Annual Dividend Option,56
133605,L&T Resurgent India Corporate Bond Fund - Regular Plan - Dividend Option,56
133607,L&T Resurgent India Corporate Bond Fund - REgular Plan - Growth Option,56
134421,L&T Short Term Income Fund - Direct Plan - Annual Dividend Option,56
134422,L&T Short Term Income Fund - Regular Plan - Annual Dividend Option,56
119808,L&T Short Term Income Fund-Direct Plan-Dividend Option,56
119809,L&T Short Term Income Fund-Direct Plan-Growth Option,56
118134,L&T Short Term Income Fund-Regular Plan - Dividend Option,56
118133,L&T Short Term Income Fund-Regular Plan - Growth Option,56
